id,type,title,agency,agency_raw,type_code,page_section,release_date,incident_date,incident_location,summary,redaction,video_pairing,pdf_pairing,video_title,dvids_video_id,modal_image_url,source_url,discovered_on,fetched_on,local_path,bytes,sha256,http_status,content_type,etag,last_modified,extracted_text_path,status,notes
dow-021-dow-uap-d28-mission-report-iraq-september-2024,pdf,"DOW-UAP-D28, Mission Report, Iraq, September 2024",DoW,Department of War,PDF,Release 01,5/8/26,9/20/24,Iraq,"This document is a Mission Report (MISREP), a standardized reporting form the U.S. Military uses to record the circumstances surrounding its operations. U.S. military services often use MISREPs to report Unidentified Anomalous Phenomena (UAP) to AARO. The GENTEXT, or “general text” section of these reports often contains important qualitative, contextual information, distinguishing it from the more quantitative, or numerical, data found elsewhere in the report.
While conducting a weapons calibration test, U.S. military operators reported observing a lens flare via MX-20 and MX-25 IR sensors after firing an AGM-176 Griffin air-to-surface missile. The operators described the source of the flare as a UAP moving through the aircraft’s sensor’s field-of-view at a high rate of speed. The reporter assessed that the flare was associated with “a significant heat source.”
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d28-mission-report-east-china-sea-2024.jpg,https://www.war.gov/medialink/ufo/release_1/dow-uap-d28-mission-report-east-china-sea-2024.pdf,2026-05-08T16:48:52Z,2026-05-08T16:54:01Z,files/pdfs/dow-021-dow-uap-d28-mission-report-iraq-september-2024.pdf,633172,e12c00b3e2d64e35eef5623499e6eb23b1bc21d304523c75d28d3f474d91d77e,200,application/pdf,"""f2be4279526241211b0f28fce1490748:1778199256.273057""","Thu, 07 May 2026 23:54:54 GMT",extracted/dow-021-dow-uap-d28-mission-report-iraq-september-2024.md,ok,
dow-022-dow-uap-d3-mission-report-arabian-gulf-2020,pdf,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",DoW,Department of War,PDF,Release 01,5/8/26,N/A,N/A,"This document is a Mission Report (MISREP), a standardized reporting form the U.S. Military uses to record the circumstances surrounding its operations. U.S. military services often use MISREPs to report Unidentified Anomalous Phenomena (UAP) to AARO. The GENTEXT, or “general text” section of these reports often contains important qualitative, contextual information, distinguishing it from the more quantitative, or numerical, data found elsewhere in the report.
A U.S. military operator reported observing a “line of dots followed by a trailing dot.”
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d3-mission-report-arabian-gulf-2020.jpg,https://www.war.gov/medialink/ufo/release_1/dow-uap-d3-mission-report-arabian-gulf-2020.pdf,2026-05-08T16:48:52Z,2026-05-08T16:54:04Z,files/pdfs/dow-022-dow-uap-d3-mission-report-arabian-gulf-2020.pdf,101111,58219b8000454aa27424ead9530bf80420365a587b95d4c770a5dce916783b45,200,application/pdf,"""f42f32f010a6f3395f96a166e09bb26a:1778199248.323053""","Thu, 07 May 2026 23:54:55 GMT",extracted/dow-022-dow-uap-d3-mission-report-arabian-gulf-2020.md,ok,
dow-023-dow-uap-d32-mission-report-syria-october-2024,pdf,"DOW-UAP-D32, Mission Report, Syria, October 2024",DoW,Department of War,PDF,Release 01,5/8/26,10/20/24,Syria,"This document is a Mission Report (MISREP), a standardized reporting form the U.S. Military uses to record the circumstances surrounding its operations. U.S. military services often use MISREPs to report Unidentified Anomalous Phenomena (UAP) to AARO. The GENTEXT, or “general text” section of these reports often contains important qualitative, contextual information, distinguishing it from the more quantitative, or numerical, data found elsewhere in the report.
A U.S. military operator reported observing a “misshapen and uneven ball of white light,” describing multiple “glares or light” emanating from an “unknown origin.” The reporter described the UAP as a “light/glare halo effect” at the top of the Full-Motion Video (FMV) feed.
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,PR-31,,,1006076,"https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d32-mission-report,-syria-october-2024.jpg","https://www.war.gov/medialink/ufo/release_1/dow-uap-d32-mission-report,-syria-october-2024.pdf",2026-05-08T16:48:52Z,2026-05-08T16:54:06Z,files/pdfs/dow-023-dow-uap-d32-mission-report-syria-october-2024.pdf,651740,fd4deb1e48fcfa7fd2370b6459877882e6d6fdd0226ecaa881a45fba690172df,200,application/pdf,"""0f3fa2f1e09e329b85aa586bf09cd7fe:1778199257.229494""","Thu, 07 May 2026 23:54:55 GMT",extracted/dow-023-dow-uap-d32-mission-report-syria-october-2024.md,ok,
dow-024-dow-uap-d32-mission-report-syria-october-2024,pdf,"DOW-UAP-D32, Mission Report, Syria, October 2024",DoW,Department of War,PDF,Release 01,5/8/26,10/20/24,Syria,"This document is a Mission Report (MISREP), a standardized reporting form the U.S. Military uses to record the circumstances surrounding its operations. U.S. military services often use MISREPs to report Unidentified Anomalous Phenomena (UAP) to AARO. The GENTEXT, or “general text” section of these reports often contains important qualitative, contextual information, distinguishing it from the more quantitative, or numerical, data found elsewhere in the report.
A U.S. military operator reported observing a “misshapen and uneven ball of white light,” describing multiple “glares or light” emanating from an “unknown origin.” The reporter described the UAP as a “light/glare halo effect” at the top of the Full-Motion Video (FMV) feed.
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,PR-32,,,1006078,"https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d32-mission-report,-syria-october-2024.jpg","https://www.war.gov/medialink/ufo/release_1/dow-uap-d32-mission-report,-syria-october-2024.pdf",2026-05-08T16:48:52Z,2026-05-08T16:54:08Z,files/pdfs/dow-024-dow-uap-d32-mission-report-syria-october-2024.pdf,651740,fd4deb1e48fcfa7fd2370b6459877882e6d6fdd0226ecaa881a45fba690172df,200,application/pdf,"""0f3fa2f1e09e329b85aa586bf09cd7fe:1778199257.229494""","Thu, 07 May 2026 23:54:55 GMT",extracted/dow-024-dow-uap-d32-mission-report-syria-october-2024.md,ok,
dow-025-dow-uap-d32-mission-report-syria-october-2024,pdf,"DOW-UAP-D32, Mission Report, Syria, October 2024",DoW,Department of War,PDF,Release 01,5/8/26,10/20/24,Syria,"This document is a Mission Report (MISREP), a standardized reporting form the U.S. Military uses to record the circumstances surrounding its operations. U.S. military services often use MISREPs to report Unidentified Anomalous Phenomena (UAP) to AARO. The GENTEXT, or “general text” section of these reports often contains important qualitative, contextual information, distinguishing it from the more quantitative, or numerical, data found elsewhere in the report.
A U.S. military operator reported observing a “misshapen and uneven ball of white light,” describing multiple “glares or light” emanating from an “unknown origin.” The reporter described the UAP as a “light/glare halo effect” at the top of the Full-Motion Video (FMV) feed.
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,PR-33,,,1006079,"https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d32-mission-report,-syria-october-2024.jpg","https://www.war.gov/medialink/ufo/release_1/dow-uap-d32-mission-report,-syria-october-2024.pdf",2026-05-08T16:48:52Z,2026-05-08T16:54:10Z,files/pdfs/dow-025-dow-uap-d32-mission-report-syria-october-2024.pdf,651740,fd4deb1e48fcfa7fd2370b6459877882e6d6fdd0226ecaa881a45fba690172df,200,application/pdf,"""0f3fa2f1e09e329b85aa586bf09cd7fe:1778199257.229494""","Thu, 07 May 2026 23:54:55 GMT",extracted/dow-025-dow-uap-d32-mission-report-syria-october-2024.md,ok,
dow-026-dow-uap-d33-mission-report-greece-october-2023,pdf,"DOW-UAP-D33, Mission Report, Greece, October 2023",DoW,Department of War,PDF,Release 01,5/8/26,10/27/23,Aegean Sea,"This document is a Mission Report (MISREP), a standardized reporting form the U.S. Military uses to record the circumstances surrounding its operations. U.S. military services often use MISREPs to report Unidentified Anomalous Phenomena (UAP) to AARO. The GENTEXT, or “general text” section of these reports often contains important qualitative, contextual information, distinguishing it from the more quantitative, or numerical, data found elsewhere in the report.
A U.S. military operator reported observing a UAP “flying just above the surface of the ocean.” The report describes the UAP as taking “multiple 90-degree turns at an estimated 80 mph.”
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,PR-34,,,1006080,https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d33-mission-report-greece-october-2023.jpg,https://www.war.gov/medialink/ufo/release_1/dow-uap-d33-mission-report-greece-october-2023.pdf,2026-05-08T16:48:52Z,2026-05-08T16:54:12Z,files/pdfs/dow-026-dow-uap-d33-mission-report-greece-october-2023.pdf,897434,7078d96f334dbf396e0e0a141f943009fe2191cd20842e16ee381bcbc2776c43,200,application/pdf,"""cad9aa95ea668f3adc64246a9261ba38:1778199257.280054""","Thu, 07 May 2026 23:54:55 GMT",extracted/dow-026-dow-uap-d33-mission-report-greece-october-2023.md,ok,
dow-027-dow-uap-d35-mission-report-greece-october-2023,pdf,"DOW-UAP-D35, Mission Report, Greece, October 2023",DoW,Department of War,PDF,Release 01,5/8/26,10/29/23,Aegean Sea,"This document is a Mission Report (MISREP), a standardized reporting form the U.S. Military uses to record the circumstances surrounding its operations. U.S. military services often use MISREPs to report Unidentified Anomalous Phenomena (UAP) to AARO. The GENTEXT, or “general text” section of these reports often contains important qualitative, contextual information, distinguishing it from the more quantitative, or numerical, data found elsewhere in the report.
A U.S. military operator reported observing a UAP “flying just above the surface of the ocean.” The report describes the UAP as “[flying] straight above the ocean towards lands.”
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,PR-35,,,1006082,https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d35-mission-report-greece-october-2023.jpg,https://www.war.gov/medialink/ufo/release_1/dow-uap-d35-mission-report-greece-october-2023.pdf,2026-05-08T16:48:52Z,2026-05-08T16:54:15Z,files/pdfs/dow-027-dow-uap-d35-mission-report-greece-october-2023.pdf,1415369,b4f4f4ce6dc7687a543905990671f999cd6c5a9e579159bfda501bf6d04f4445,200,application/pdf,"""888fca804ee97d5627cc86eacd20c43c:1778199258.231978""","Thu, 07 May 2026 23:54:55 GMT",extracted/dow-027-dow-uap-d35-mission-report-greece-october-2023.md,ok,
dow-028-dow-uap-d38-range-fouler-debrief-middle-east-may-2020,pdf,"DOW-UAP-D38, Range Fouler Debrief, Middle East, May 2020",DoW,Department of War,PDF,Release 01,5/8/26,5/14/20,Persian Gulf,"This document is a Range Fouler Debrief, a standardized reporting form the U.S. Navy uses to record the circumstances surrounding an unauthorized intrusion into controlled airspace during active military operations or training. These reports contain a narrative description of the observer’s experiences. 
A U.S. military operator reported observing a “solid white object [fly] through the [field-of-view]. The reporter described the UAP as making erratic [movements] above the water.
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,PR-36,,,1006083,https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d38-range-fouler-debrief-middle-east-may-2020.jpg,https://www.war.gov/medialink/ufo/release_1/dow-uap-d38-range-fouler-debrief-middle-east-may-2020.pdf,2026-05-08T16:48:52Z,2026-05-08T16:54:17Z,files/pdfs/dow-028-dow-uap-d38-range-fouler-debrief-middle-east-may-2020.pdf,342668,90b353682ba2181149054d0911b7553e58e959438dd4de531a06fc387a332f85,200,application/pdf,"""1a57ae6a8b182a04e40ddce9a7f35cfd:1778199258.204699""","Thu, 07 May 2026 23:54:56 GMT",extracted/dow-028-dow-uap-d38-range-fouler-debrief-middle-east-may-2020.md,ok,
dow-029-dow-uap-d4-mission-report-arabian-gulf-2020,pdf,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020",DoW,Department of War,PDF,Release 01,5/8/26,N/A,N/A,"This document is a Mission Report (MISREP), a standardized reporting form the U.S. Military uses to record the circumstances surrounding its operations. U.S. military services often use MISREPs to report Unidentified Anomalous Phenomena (UAP) to AARO. The GENTEXT, or “general text” section of these reports often contains important qualitative, contextual information, distinguishing it from the more quantitative, or numerical, data found elsewhere in the report.
A U.S. military operator reported observing a UAP traveling at an estimated speed of 321 knots (369 mph). The observer reported that the UAP “increased speed and changed direction towards the east.”
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d4-mission-report-arabian-gulf-2020.jpg,https://www.war.gov/medialink/ufo/release_1/dow-uap-d4-mission-report-arabian-gulf-2020.pdf,2026-05-08T16:48:52Z,2026-05-08T16:54:19Z,files/pdfs/dow-029-dow-uap-d4-mission-report-arabian-gulf-2020.pdf,29121,857deb5a9363aad6e7604c828574d1f44caa0128b3ee0cb5a69204cbcd95d269,200,application/pdf,"""6354b47a900698edbe676d9faaeda8dd:1778199248.437645""","Thu, 07 May 2026 23:54:56 GMT",extracted/dow-029-dow-uap-d4-mission-report-arabian-gulf-2020.md,ok,
dow-030-dow-uap-d42-range-fouler-debrief-japan-2023,pdf,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023",DoW,Department of War,PDF,Release 01,5/8/26,8/31/20,Arabian Gulf,"This document is a Range Fouler Debrief Form, a standardized reporting form the U.S. Navy uses to record the circumstances surrounding an unauthorized intrusion into controlled airspace during active military operations or training. These reports contain a narrative description of the observer’s experiences. 
A U.S. military operator reported observing an “object fly through the screen.” The observer described a second object surpassing the first, at a higher speed. The report describes a total of three UAP “moving amongst each other.” 
All descriptive and estimative language contained in this report reflects the reporter’s subjective interpretation at the time of the event. Such characterizations should not be interpreted as a conclusive indication of the presence or absence of any intrinsic object features or performance characteristics.",TRUE,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/dow-uap-d42-range-fouler-debrief-japan-2023.jpg,https://www.war.gov/medialink/ufo/release_1/dow-uap-d42-range-fouler-debrief-japan-2023.pdf,2026-05-08T16:48:52Z,2026-05-08T16:54:21Z,files/pdfs/dow-030-dow-uap-d42-range-fouler-debrief-japan-2023.pdf,295621,d52431b354af55b1e86cb454e61fd61993af3b023a38f2d9e014a9c9d18d16b4,200,application/pdf,"""2b857233cb01fbb2c156421cd4e3dcfa:1778199259.034212""","Thu, 07 May 2026 23:54:56 GMT",extracted/dow-030-dow-uap-d42-range-fouler-debrief-japan-2023.md,ok,
